Funding,Sin,type,Rep,LAB,QCBatch,strMAT,LabSam,Vol,Proportion,DryWt,WetWt,AnalysisType,Catno,C12d26,C16d34,C20d42,C24d50,C30d64,Units,C9ALK,C10ALK,C11ALK,C12ALK,C13ALK,C14ALK,C15ALK,C16ALK,C17ALK,PRISTANE,C18ALK,PHYTANE,C19ALK,C20ALK,C21ALK,C22ALK,C23ALK,C24ALK,C25ALK,C26ALK,C27ALK,C28ALK,C29ALK,C30ALK,C31ALK,C32ALK,C33ALK,C34ALK,C35ALK,C36ALK,TOTALKANES,UCM,comment
EVOSTC,107012,,1,GERG,NP131,,,0,,0.67,5.07,,6542,96.8,,91.3,92.2,90,,,114.44,9.25,8.58,10.2,25.85,148.97,39.01,56.5,23.1,3.9,4.5,1.2,2,4.7,2.6,5.6,2.85,3.91,2.32,15.11,2.22,12.25,1.17,14.73,0,2.99,0,,,518,1200,
EVOSTC,107014,,1,GERG,NP131,,,0,,0.69,5.13,,6542,97.4,,91.3,92.9,91.7,,,84.22,4.83,8.53,10.89,23.02,145.33,37.8,60.7,22,5.9,3.8,4.4,9.6,11.7,10.4,17.7,13.93,17.6,10.69,23.89,10.58,19.59,6.5,17.81,7.54,8.17,7.75,,,604.9,400,
EVOSTC,107016,,1,GERG,NP131,,,0,,0.63,5.04,,6542,104.5,,92.8,94,91.6,,,55.08,4.58,8,8.81,18.06,155.53,41.33,59.5,34.6,3.6,3.3,1.9,3.8,7.2,4.3,9.59,6.01,13.7,4.21,19.18,3.16,15.49,1.39,21.33,1.81,6.29,2.03,,,513.7,1800,
EVOSTC,107018,,1,GERG,NP131,,,0,,0,0,,6542,100.4,,100.6,104.1,100.8,,,12.16,2.53,0.71,0.61,1.52,2.94,0.91,1.8,1.4,1.6,1,0.8,0.9,0.9,1.3,2.06,2.17,2.27,1.96,1.96,1.96,1.96,1.26,2.21,1.05,0.53,0,,,50.5,800,
EVOSTC,107019,,1,GERG,NP132,,,0,,0.93,5.15,,6542,93.7,,80.5,78.9,73.4,,,142.1,11.03,11.03,6.63,24.39,183.26,70.11,62.6,121.3,6.3,12.5,6,0,0,0,0,0,8.32,0,14.04,0,16.12,0,0,0,0,0,,,695.7,0,
EVOSTC,107021,,1,GERG,NP132,,,0,,0.74,5.1,,6542,91.8,,93.5,89.6,88.7,,,92.74,0,0,11.17,23.72,115.92,69.87,44.6,82.1,5.1,5,0,0,4.2,0,0,3.83,5.42,0,7.23,3.83,9.89,6.06,5.21,0,0,0,,,495.9,0,
EVOSTC,107023,,1,GERG,NP132,,,0,,0.7,5.13,,6542,94,,88.6,97.9,81.8,,,83.19,0,12.29,0,16.52,112.79,63.62,230.5,200.2,5.8,8,5,0,0,0,4.79,0,6.64,0,20.19,0,23.05,0,0,0,0,0,,,792.6,0,
EVOSTC,107025,,1,GERG,NP132,,,0,,0.85,5.24,,6542,94.4,,89,89.3,73.9,,,91.33,10.63,9.05,7.77,19.58,130.59,74.3,285.5,233.8,0,5.1,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,877.9,0,
EVOSTC,107027,,1,GERG,NP132,,,0,,0.59,5.02,,6542,83.7,,83.3,80.1,77.8,,,220.83,11.95,11.02,7.38,25.15,187.79,120.96,33,66.8,0,0,0,0,0,0,0,0,0,0,0,0,20.88,0,0,0,0,0,,,705.8,0,
EVOSTC,107030,,1,GERG,NP132,,,0,,0.71,5.02,,6542,101.6,,88.6,86.8,66.7,,,0,7.65,0,0,17.76,105.73,69.76,15.9,48.7,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,274,0,
EVOSTC,107033,,1,GERG,NP132,,,0,,0.71,5.02,,6542,95.7,,91.6,95.9,82.5,,,201.8,9,0,0,18.2,113.1,68.1,56.4,8,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,,,480.1,0,
EVOSTC,107035,,1,GERG,NP133,,,0,,0.58,5.12,,6543,93.9,,97,96,39.7,,,0,3.97,12.73,9.5,34.03,177.54,61.37,84.9,13.8,4.8,0,2.9,5.5,5.7,4,6.57,5.17,5.82,5.06,14.01,4.2,10.67,0,0,5.4,0,0,,,477.6,2200,
EVOSTC,107037,,1,GERG,NP133,,,0,,0.75,5.36,,6543,100.9,,99.8,99.1,36.6,,,0,4,8.3,8.3,26,158,57.1,84.2,116.7,6.1,1.3,2.9,3.5,5.3,4.8,9.67,6.45,10.96,6.13,21.17,4.84,13.44,0,0,0,0,0,,,559.2,0,
EVOSTC,107039,,1,GERG,NP133,,,0,,0.96,5.23,,6543,98.5,,97.4,95.3,24.7,,,0,2.7,8.8,8.7,25.1,229.9,39,106.2,241.6,4.9,0,2.8,11.5,4,4.1,8.18,5.67,8.18,4.47,21.48,2.83,8.61,0,0,0,0,0,,,748.7,5900,
EVOSTC,107041,,1,GERG,NP133,,,0,,0.66,5.16,,6543,103.9,,99.8,98.3,26.3,,,0,3.11,7.87,7.09,25.35,193.44,40.98,81.9,21.6,4.5,0,2.9,1.9,3.4,4.6,7.37,5.74,6.29,4.23,12.25,2.49,6.29,0,0,0,0,0,,,443.3,0,
EVOSTC,107043,,1,GERG,NP133,,,0,,0.76,5.2,,6543,102.8,,99,99.3,43.8,,,0,3.21,7.01,6.04,25.89,218.43,31.73,45.4,24,3.5,1.6,1.9,3,2.8,2.9,4.47,3.62,4.04,2.98,8.51,2.13,10.85,0,0,0,0,0,,,414,0,
EVOSTC,107045,,1,GERG,NP133,,,0,,0,0,,6543,105.1,,102.8,101,43.1,,,0,0.79,0,0,1.48,0,2.37,2,0.9,1.3,0,1.1,1,1,1.3,1.52,1.19,1.09,0.98,0.98,0.65,0.54,0,0,0,0,0,,,20.2,0,
EVOSTC,107046,,1,GERG,NP133,,,0,,0.67,5.02,,6543,102.4,,95.5,95.3,36.1,,,0,4.72,8.3,8.11,28.59,217.87,39.54,140.9,28.5,4.1,2.3,2.7,2.5,3,3.5,6.95,3.64,4.71,3.53,18.19,2.89,7.7,0,0,0,0,0,,,542.2,0,
EVOSTC,107048,,1,GERG,NP133,,,0,,0.75,5.13,,6543,101.3,,98.7,98.6,63.1,,,0,3.35,7.19,8.17,29.24,268.78,40.56,47.7,30,5.4,1.5,3,4.3,2.7,3,3.95,3.41,3.95,3.2,8.96,0,0,0,0,0,0,0,,,478.4,300,
EVOSTC,107050,,1,GERG,NP133,,,0,,0.67,5.01,,6543,99.7,,99.2,98.9,33.8,,,0,2.62,4.79,6.09,21.35,400.1,28.5,65.73,43.92,5.65,0,3.47,4.35,4.29,4.19,7.61,5.55,7.53,5.72,19.02,4.22,7.5,0,0,0,0,0,,,652.2,0,
EVOSTC,107102,,1,GERG,NP133,,,0,,0.8,5.81,,6543,96.6,,98.8,97.7,54.8,,,0,3.62,9.1,10.45,39.31,561.41,50.07,61.1,61.3,5.2,1.9,3.2,2.8,4.9,2.9,5.72,3.99,11.44,3.88,16.94,3.67,11.01,0,0,3.23,0,0,,,877.1,2200,
EVOSTC,107104,,1,GERG,NP133,,,0,,0.63,5.04,,6543,100.9,,96.7,95.5,67.5,,,0,9.41,9.6,9.41,33.26,258.33,41.99,71.3,20.5,8.3,2.2,3.5,3,2.6,3.3,5.3,3.89,4.97,4.43,7.14,0,0,0,0,0,0,0,,,502.4,2000,
EVOSTC,107106,,1,GERG,NP133,,,0,,0.72,5.95,,6543,92.8,,91.7,89,43,,,0,9.2,9.7,8.6,30.9,251.6,40.7,87.1,33.8,5.9,2.5,3.8,3.5,4.3,3.8,8.14,4.73,5.39,4.73,6.6,0,0,5.61,0,4.71,0,0,,,535.3,0,
EVOSTC,107109,,1,GERG,NP133,,,0,,0.63,5.22,,6543,96.5,,96.5,96.9,43.4,,,0,10.11,8.9,9.3,29.52,246.16,42.26,41.9,12,8,1.9,4.3,5.4,5.5,6.4,7.87,8.4,9.89,8.93,13.08,3.3,0,0,0,4.22,0,0,,,487.3,0,
EVOSTC,107111,,1,GERG,NP133,,,0,,0.52,3.92,,6543,110.5,,101.1,100,63.4,,,0,7.12,7.49,9.81,31.09,215.29,46.07,43,12.1,9.9,2.3,6.8,7.7,7.5,10.8,13.37,14.23,15.74,8.95,0,0,0,5.88,0,0,0,0,,,475.1,1300,
EVOSTC,107113,,1,GERG,NP133,,,0,,0.64,5.18,,6543,102.1,,96.1,95.4,53.8,,,0,12.94,8.85,9.8,29.03,196.45,32.55,48.3,14.6,4.5,1.5,2.5,4.2,2.3,3,4.62,3.12,4.3,2.79,8.28,0,1.4,0,0,0,0,0,,,395,300,
EVOSTC,107116,,1,GERG,NP133,,,0,,0.68,5.25,,6543,102.2,,98.1,96.9,91,,,0,10.38,8.93,8.44,24.74,159.81,38.13,46.3,15.5,4.6,1.8,2.3,2.8,2.1,3.3,3.46,2.81,2.92,2.81,6.91,0,0,0,0,0,0,0,,,348,0,
EVOSTC,107118,,1,GERG,NP133,,,0,,0.7,5.02,,6543,97.6,,98.2,97.5,81.7,,,0,7.94,9.06,8.24,29.72,212,38.57,57.4,14,4.8,1.7,2.9,4.5,2.6,3.6,4.84,4.3,3.87,3.55,7.85,0,0,0,0,0,0,0,,,421.4,0,
EVOSTC,107120,,1,GERG,NP134,,,0,,0,0,,6543,89.4,,91.6,94.4,102.9,,,6.52,0,0.93,0,2.28,6.11,3.21,3.2,1.6,2.5,0,1.7,2.1,1.7,2.4,2.38,1.97,2.07,0,0,0,0,0,0,0,2.15,0,,,42.8,0,
EVOSTC,107121,,1,GERG,NP134,,,0,,0.58,5.22,,6543,84.8,,83.9,85.6,89.7,,,0,4.7,13.6,9.4,31.3,168,37.4,78.1,21.6,5.5,4,3.3,2.6,4,4.6,7.94,5.22,6.48,7.31,13.27,0.84,9.4,0,15.06,0,5.12,0,,,458.7,0,
EVOSTC,107123,,1,GERG,NP134,,,0,,0.53,5.07,,6543,105.9,,106,109,112.9,,,0,3.54,8.5,7.09,29.05,164.81,31.08,61.5,11.3,4.3,0,3.8,6.8,5.3,7,9.96,8.3,7.78,5.92,9.24,2.91,7.37,0,9.88,0,5.24,0,,,410.7,1800,
EVOSTC,107126,,1,GERG,NP134,,,0,,0.52,5,,6543,89.2,,88.2,88.5,92.4,,,0,4.4,8.8,7.8,27.4,271.3,1.6,51.7,42.3,4.1,0,2.4,2.5,2.7,3.2,5.22,2.66,1.7,8.94,32.99,1.17,12.56,0,11.06,2.21,1.61,0,,,510.3,0,
EVOSTC,107128,,1,GERG,NP134,,,0,,0.56,5.02,,6543,95.2,,96.3,99.3,103.6,,,0,2.35,10.02,11.46,40.4,226.77,35.08,60.1,25.4,3.8,1.2,2.1,4.5,2.5,2.7,6,2.79,4.76,2.07,9.11,1.03,18.83,0,9.39,7.63,6.65,0,,,496.7,0,
EVOSTC,107130,,1,GERG,NP134,,,0,,0.47,5.11,,6543,93.4,,92.8,94.2,98.6,,,0,7.24,6.83,7.74,25.02,154.65,29.75,63.6,5.6,4.5,3.4,3,3,3.3,3.7,6.94,4.52,5.57,3.47,17.98,7.36,10.72,0,12.68,12.58,3.27,0.89,,,407.3,0,
EVOSTC,107133,,1,GERG,NP134,,,0,,0.64,5.17,,6543,94.2,,96.2,98.4,101.3,,,0,9.6,7.54,7.74,22.51,147.02,32.73,70.9,5.9,3.7,0,2.1,3.9,2.1,2.5,3.86,1.77,2.71,0,10.96,0,20.35,0,17.4,6,2.8,0,,,384.1,0,
EVOSTC,107135,,1,GERG,NP134,,,0,,0.59,5.02,,6543,91.8,,91.3,92.1,96.6,,,0,6.44,13.17,7.94,26.65,117.44,29.06,40.7,31.4,4.3,17.2,2.3,2.9,6.7,6,8.25,1.48,10.37,1.38,19.57,0,14.17,0,12.43,0,0,0,,,379.8,1300,
EVOSTC,107137,,1,GERG,NP134,,,0,,0.51,5.07,,6543,91.4,,92.3,94.5,98.4,,,0,3.37,8.16,6.74,22.25,160.33,27.04,102.9,18.4,3.5,6.6,2.8,3.8,17.6,4.4,6.25,5.11,4.48,1.77,6.04,0,4.06,0,0,0,0,0,,,415.6,0,
EVOSTC,107139,,1,GERG,NP134,,,0,,0.49,5.04,,6543,73.4,,72.6,74.1,73.9,,,0,3.6,10,9.1,22.2,151.8,35.9,113.7,17.1,4.7,3.6,2.1,5.6,78.8,6.5,11.18,7,11.29,6.48,19.13,3.66,1.15,0,18.6,0,0,1.45,,,544.6,0,
EVOSTC,107141,,1,GERG,NP134,,,0,,0.48,5.15,,6543,55,,55.9,58,61.3,,,0,0,10.7,7.51,21.81,157.43,30.36,90.2,25.8,5,14.3,5.2,11.5,38,1.9,5.76,2.16,14.1,6.38,16.98,6.07,1.54,0,16.02,0,0,0,,,488.7,1900,
EVOSTC,107143,,1,GERG,NP134,,,0,,0.62,5.02,,6543,68,,69.7,71.8,75.6,,,0,0,14.3,7.57,21.66,143.95,29.43,70.4,42.4,6.3,29.5,9.2,11.2,12.9,2.5,12.64,6.74,26.53,9.33,22.39,13.37,31.3,7,25.65,0,0,0,,,556.2,8900,
EVOSTC,107146,,1,GERG,NP134,,,0,,0.54,5.03,,6543,89.2,,92.4,91.9,102.2,,,0,0,12.25,7.96,28.79,200.93,44.29,778.2,15.2,5.9,0,7.6,4.5,7.3,1.7,10.19,10.19,61.23,9.97,0,0,2.25,0,0,0,1.24,1.71,,,1211.4,0,
EVOSTC,107149,,1,GERG,NP134,,,0,,0.55,5.05,,6543,105.8,,89.5,90.4,93.1,,,0,0,10.44,5.22,1.88,109.35,29.6,306.4,17.6,4.8,1.9,1.7,4.1,9.4,1.9,9.09,8.45,8.66,6.97,9.3,4.33,14.37,0,9.21,0,0.91,1.01,,,576.6,0,
EVOSTC,107201,,1,GERG,NP134,,,0,,0.74,5.07,,6543,108.3,,109.1,111,116.9,,,0,0,8.97,4.48,21.6,194.19,37.9,1004.4,49.2,5,4,4.6,11.8,40.8,3.6,7.13,6.92,8.18,7.55,11.32,4.4,10.48,5.3,13.16,0,0,0,,,1465,0,
EVOSTC,107203,,1,GERG,NP134,,,0,,0.68,5.1,,6543,97.9,,98,99.8,101.1,,,0,0,0,6.07,1.01,200.17,39.47,1126.6,30.8,4,3.4,2.6,4.6,14.2,4,6.91,6.08,1.89,5.45,10.68,4.61,4.82,0,20.2,0,0,0,,,1497.6,0,
EVOSTC,107205,,1,GERG,NP134,,,0,,0.74,5.15,,6543,96.6,,89.9,90.6,94.6,,,0,0,15.33,5.83,27.75,246.96,59.08,2586.4,31.3,4.2,1,3.8,4.7,84.2,3.1,8.47,5.08,5.61,4.34,10.27,0,4.87,0,0.8,0,0,0.7,,,3113.8,0,
EVOSTC,107207,,1,GERG,NP135,,,0,,0,0,,6543,117.2,,109.8,112.6,108.5,,,0,0,0,1.02,6.19,2.84,4.67,2.7,1,2.9,0,3.9,3.3,5,7,10.13,11.5,11.81,10.02,9.91,8.65,8.12,7.11,7.11,6.63,4.34,1.69,,,137.5,0,
EVOSTC,107208,,1,GERG,NP135,,,0,,0.64,5.06,,6543,101.6,,96.4,99.1,50.1,,,0,4.32,15.34,13.79,43.96,287.51,78.44,2408.5,32.4,10.3,3.5,15.5,7,15.4,19.5,30,30.42,34.63,27.68,36.21,22.21,30.11,4.59,0,5.05,0,0,,,3176.4,800,
EVOSTC,107212,,1,GERG,NP135,,,0,,0.57,5.04,,6543,93.9,,93.2,97.3,95.4,,,0,2.58,8.4,10.55,26.05,86.65,33.47,159.9,25.8,4.8,6,5.7,3.9,7.2,6.8,12.96,10.89,12.75,6.84,13.79,7.26,16.8,7.34,20.28,11.54,0,0,,,508.2,3800,
EVOSTC,107214,,1,GERG,NP135,,,0,,0.66,5.04,,6543,97.8,,94.7,96.7,94,,,0,6.09,19.95,15.96,41.89,279.41,96.08,3199.7,47.7,12.4,3.2,16.1,5.8,15.3,11.7,18.74,18.32,22.45,17.36,33.46,15.46,38.22,14.04,44.52,11.52,25.68,6,,,4037,1600,
EVOSTC,107216,,1,GERG,NP135,,,0,,0.58,5.1,,6543,102.6,,98.1,99.9,98.6,,,0,4.04,9.53,9.53,19.79,183.05,48.17,1143.2,19.6,10,3.9,13.3,8.8,15.5,16.8,24.52,24.62,29.4,23.99,31.63,20.17,27.7,17.3,32.23,13.63,17.42,9.48,,,1777.3,1300,
EVOSTC,107218,,1,GERG,NP135,,,0,,0.64,5.02,,6543,105.2,,100.6,102.6,101.9,,,0,5.39,15.56,11.93,29.56,169.14,60.25,519,16.7,8.6,2.5,8.8,3.4,10.1,9.6,18.56,18.24,21.64,16.97,24.92,12.94,21.11,11.06,25.29,7.29,12.82,0,,,1061.4,1800,
EVOSTC,107220,,1,GERG,NP135,,,0,,0.55,4.35,,6543,103.7,,99.8,102.1,101.2,,,0,0,10.64,9.39,24.42,94.85,34.96,174.1,16.8,5.5,3.6,6.8,5.2,8.4,8.2,10.46,10.57,11.31,9.72,11.31,7.71,10.04,5.76,6.81,0,0,0,,,486.5,1000,
EVOSTC,107222,,1,GERG,NP135,,,0,,0.56,5.01,,6543,109.1,,105.8,109.7,107.7,,,0,2,7.15,7.15,17.66,71.37,39.94,98.2,8.1,14.4,4.2,12.1,8.6,8.9,16.6,24.94,29.01,30.68,28.28,30.05,25.36,27.34,21.42,24.35,5.62,0,0,,,563.4,0,
EVOSTC,107224,,1,GERG,NP135,,,0,,0.68,5.13,,6543,103.3,,94.7,97,95.6,,,0,3.78,12.03,11.73,30.22,116.51,44.34,530.8,64.8,9.6,3.3,12.2,9.5,14.6,17,23.76,24.18,25.34,20.91,26.08,15.2,20.91,10.98,18.42,0,0,0,,,1066.2,100,
EVOSTC,107226,,1,GERG,NP135,,,0,,0.69,5.07,,6543,98.5,,96.8,100.2,97.6,,,0,3.62,14.49,14.28,39.33,81.85,43.16,145.9,13.8,6.4,2.1,7.2,5.3,10,9.6,13.17,12.65,14.11,11.29,15.89,8.57,15.99,5.79,15.37,2.36,2.96,0,,,515.2,200,
EVOSTC,107229,,1,GERG,NP135,,,0,,0.8,5.03,,6543,109.7,,104.6,107.3,106.2,,,0,4.75,13.43,9.09,30.06,122.42,29.86,72.1,21.5,6.2,3,7.7,6.8,10.9,12.3,18.02,17.29,17.6,13.18,21.5,11.28,16.55,9.15,15.72,6.92,0,0,,,497.3,1000,
EVOSTC,107232,,1,GERG,NP135,,,0,,0.61,5.21,,6543,104.5,,103.1,106.1,53.1,,,0,3.74,11.87,10.48,27.27,99.02,39.89,182.6,25,3.7,4.8,4.4,2.6,4.5,5.6,9.78,9.04,12.72,7.04,17.87,5.15,15.87,2.54,4.16,3.7,0,0,,,513.3,2300,
EVOSTC,107234,,1,GERG,NP135,,,0,,0.67,5.24,,6543,106.8,,104,105.8,102,,,0,6.96,15.19,10.02,26.8,121.13,39.46,169.8,6.8,3.7,0,4.5,3,8.1,3.7,7.23,5.31,7.44,4.46,13.49,4.46,12.86,2.67,6.8,0,0,0,,,483.9,300,
EVOSTC,107236,,1,GERG,NP135,,,0,,0.73,5.19,,6543,100,,96.9,98.9,93.3,,,0,4.31,13.87,13.03,35.71,107.25,41.07,116,9,3.8,0,3.6,2.1,4,3.3,6.25,4.45,6.89,2.75,8.37,2.86,9.64,0,7.92,0,0,0,,,406.2,0,
EVOSTC,107238,,1,GERG,NP135,,,0,,0.69,5.01,,6543,113.6,,108.9,113.3,106.6,,,0,4.05,11.13,10.19,37.12,91.81,37.85,97.9,22.1,5.3,3.8,6.2,4.5,4.9,8.7,14.35,14.35,18.09,11.54,16.43,12.58,20.27,11.81,7.67,0,0,0,,,472.6,3100,
EVOSTC,107240,,1,GERG,NP135,,,0,,0.63,5.06,,6543,101.6,,96.8,100.7,100,,,0,3.41,8.47,10.22,22.51,82.72,43.27,90.1,34.1,11.9,6.8,10.5,6.4,9,12.9,19.44,22.45,27.03,15.18,21,23.7,40.54,21.22,42.33,27.79,22.03,7.61,,,642.6,4900,
EVOSTC,107244,,1,GERG,NP136,,,0,,0.67,5.1,,6544,96.8,,98.1,113.7,100.3,,,0,19.98,40.78,110.95,181.75,408.27,247.62,395.2,528.6,263.5,380.4,269.5,366.2,304.4,315.9,273.36,317.37,313.41,288.18,243.16,187,187.73,188,192.32,141.98,107.49,106.46,,,6379.5,115100,
EVOSTC,107246,,1,GERG,NP136,,,0,,0,0,,6544,99.2,,99.9,105.4,105.9,,,0,1.12,0.81,1.02,3.97,5.3,4.79,3,0.7,2.6,0,2,2,2,2.7,3.74,3.94,3.54,3.44,2.93,5.56,2.83,2.48,2.88,2.78,2.28,1.49,,,69.9,0,
EVOSTC,107247,,1,GERG,NP136,,,0,,0.67,5.05,,6544,95.3,,99.6,104,103.2,,,0,4.01,7.18,9.29,26.93,185.45,32.74,98.8,25.9,6.9,2.1,5.8,4.9,15.5,10.5,15.32,18.28,18.07,15.93,24.3,16.64,21.44,10.35,20.1,16.65,11.88,9.64,,,634.6,0,
EVOSTC,107250,,1,GERG,NP136,,,0,,0.6,5.18,,6544,98.9,,100.3,102.6,102,,,0,9.84,10.15,10.05,29.01,164.75,39.67,115.1,21.7,7,7.4,4.1,3.3,12.8,4.1,9.6,7.1,13.78,11.27,14.82,9.08,16.49,4.97,26.2,15.22,10.25,7.35,,,585.1,500,
EVOSTC,107302,,1,GERG,NP146B,,,0,,0.82,5.17,,6544,113.6,,118.9,122.5,128.2,,,0,4.88,8.84,4.88,21.43,175.76,34.24,66.7,349.3,3.9,0,2.2,0,2.8,1.8,5.56,2.94,4.83,3.15,18.16,3.04,9.55,2.43,2.54,0,0,0,,,728.9,0,
EVOSTC,107305,,1,GERG,NP146B,,,0,,0.88,5.07,,6544,110.3,,112.5,118.1,121.2,,,0,4.54,5.64,4.87,20.14,223.75,28.55,101.7,165.8,4.1,0,2.1,2.2,4.8,4.5,4.53,3.3,2.27,2.16,15.77,0,8.97,0,2.21,0,0,0,,,611.9,0,
EVOSTC,107307,,1,GERG,NP136,,,0,,0.75,5.05,,6544,97.3,,98.7,102.1,102.3,,,0,0,4.72,6.06,20.83,264.38,29.66,80.6,285.8,10.2,3.1,8.6,8.8,15.2,21.2,29.82,33.12,30.54,30.95,53.96,25.9,37.56,17.77,23.66,23.97,16.76,13.91,,,1097.1,0,
EVOSTC,107309,,1,GERG,NP146B,,,0,,0.82,5.03,,6544,96.2,,100.1,104.5,108.9,,,0,8,7.89,6.65,22.66,173.29,36.53,278.3,40.1,4,3.6,3.1,1.8,2.2,2.3,5.49,4.56,5.8,2.59,24.35,2.38,15.44,0,8.65,0,3.29,0,,,663,0,
EVOSTC,107311,,1,GERG,NP136,,,0,,0.6,5.06,,6544,98.3,,97.8,100.3,99.6,,,0,5.73,6.94,7.34,26.66,155.43,38.13,165.8,9.7,4.2,0.7,3.3,2.4,6.9,5.1,5.72,5.41,4.16,4.58,10.09,3.75,9.05,2.38,7.34,1.96,3.93,3.31,,,500,100,
EVOSTC,107314,,1,GERG,NP146B,,,0,,0.48,5.06,,6544,113.6,,115.1,120.4,126,,,0,0,0,2.42,6.15,12.85,9.99,8.7,4.2,3.6,0,2,2,2.1,0,0,3.31,2.48,0,1.76,0,0,0,0,0,0,0,,,61.6,0,
EVOSTC,107315,,1,GERG,NP136,,,0,,0.54,5.09,,6544,99,,99.2,104.2,103.7,,,0,6.08,5.68,5.47,17.44,99.55,26.25,156.9,24.3,6.2,9.9,6.6,4.6,9.3,11.2,16.87,21.44,38.2,17.27,23.67,22.56,33.33,30.3,31.11,28.29,18.63,18.42,,,689.6,7900,
EVOSTC,107317,,1,GERG,NP136,,,0,,0.61,5.02,,6544,99.2,,91.5,101.7,100.3,,,0,4.48,5.32,6.16,20.53,155.07,29.39,188.3,8.5,4.6,0,3.5,2.4,7.3,4.7,6.24,5,3.75,4.51,13.45,2.88,12.01,1.44,14.6,1.54,5.57,0,,,511.2,0,
EVOSTC,107321,,1,GERG,NP136,,,0,,0.68,5.03,,6544,104.2,,96.1,96.7,94.6,,,0,6.15,7.46,8.3,27.98,145.57,38.61,168.5,16.1,6.9,1.7,3.8,2.2,22.6,4,5.83,4.67,6.36,5.09,11.98,2.97,14.53,2.46,17.53,1.71,7.27,0,,,540.3,0,
EVOSTC,107324,,1,GERG,NP136,,,0,,0.57,5.1,,6544,102.5,,100.7,102.6,103.1,,,0,5.46,6.26,7.65,22.35,111.73,31.09,133.7,7.9,4.3,0,3,2.1,27.5,2.2,5.23,3.87,2.72,8.06,10.26,2.51,10.36,1.54,12.55,0.93,5.35,0,,,428.6,0,
EVOSTC,107326,,1,GERG,NP136,,,0,,0.93,5.33,,6544,97.5,,98.3,98.9,99,,,0,8.05,5.77,5.05,16.85,130.29,31.31,201.94,23.09,3.9,2.18,2.83,1.61,36.01,2.12,4.64,3.63,2.7,7.59,12.91,3.07,10.77,1.97,9.84,1.3,3.62,1.49,,,534.5,0,
EVOSTC,107328,,1,GERG,NP136,,,0,,0.71,5.05,,6544,98.9,,98.3,99.9,97.8,,,0,5.33,6.84,7.44,22.02,142.58,32.98,177.7,21.6,3.8,1.4,3.2,1.5,21.1,3.6,7.03,6.72,5.56,7.56,19.94,5.67,17.53,3.07,21.05,1.9,8.89,3.17,,,559.2,0,
EVOSTC,107331,,1,GERG,NP146B,,,0,,0.63,5.04,,6544,95.4,,99.9,106.5,110.2,,,0,5.68,7.49,5.11,16.47,82.56,29.41,81.3,11.2,3.1,0,1.5,1.7,18.5,2.3,6.4,3.65,6.7,3.45,24.57,2.64,11.78,0,9.08,0,0,0,,,334.6,0,
EVOSTC,107334,,1,GERG,NP137,,,0,,1.02,5.04,,6544,92.8,,110.1,114.4,115.1,,,0,4.68,10.56,8.64,28.8,144.36,47.16,221.8,38.1,5.2,2,5.9,2.2,35.7,6.3,9.25,8.12,10.17,8.12,16.03,4.73,14.18,2.42,11.68,1.91,4.43,0,,,652.4,0,
EVOSTC,107336,,1,GERG,NP137,,,0,,0.95,5.14,,6544,91.1,,93.3,93.4,93.5,,,0,4.35,11.28,9.63,33.85,108.49,45.65,150,37.2,3.7,2.3,4.6,0,34,4.8,3.83,2.45,3.94,4.58,11.61,1.81,9.16,1.47,8.19,4.31,8.4,0,,,509.6,1900,
EVOSTC,107338,,1,GERG,NP137,,,0,,0.72,5.11,,6544,99.7,,98.6,100.2,100,,,0,3.1,5.9,6.7,22.4,90.1,28.8,110.3,16.4,3.8,1.6,4.6,0,5.2,3.6,3.99,1.89,2.31,2.31,7.56,1.37,7.25,2.7,7.57,2.59,3.22,2.28,,,347.5,500,
EVOSTC,107341,,1,GERG,NP137,,,0,,0.76,5.06,,6544,102,,104,105,105.6,,,0,2.89,6.49,7.83,30.82,150.89,36.69,342.8,24.9,4,2.6,4.8,0,4.6,5.4,5.07,2.85,4.23,3.28,13.84,1.58,10.14,2.7,11.3,1.56,4.77,0,,,686,0,
EVOSTC,107343,,1,GERG,NP137,,,0,,0.64,5.1,,6544,99.5,,100.9,101,100.3,,,0,5.54,7.38,9.54,25.94,95.27,30.87,40.9,15,4.1,2,4.1,1.4,4.8,2.3,3.95,3.09,4.69,3.09,9.81,0,5.86,0,4.66,0,0,0,,,284.3,0,
EVOSTC,107346,,1,GERG,NP137,,,0,,0.58,5.14,,6544,97,,99.3,100.5,99.1,,,0,4.14,7.98,8.91,29.01,85.46,33.56,38,16.2,4.4,0,4.3,2,4.8,3.5,6.12,4.43,5.91,4.32,11.08,3.16,8.86,1.16,5.91,1.37,3.9,0,,,298.5,0,
EVOSTC,107348,,1,GERG,NP137,,,0,,0.51,5.22,,6544,94.9,,93.3,96,94.7,,,0,3.68,6.56,9.34,27.14,72.17,26.74,35,20.2,4,0,3.4,2.5,2.8,2.8,4.67,2.59,3.94,2.9,8.09,2.28,8.71,1.14,9.65,3.11,5.7,0,,,269.1,3500,
