"Funding","Sin","Rep","LAB","QCbatch","strMAT","Vol","Proportion","DryWt","WetWt","AnalysisType","Catno","Units","comment","TtlAromatic","TPAH_adj","TOTALKANES","depth","Project","projectCode","invest","CollectMethod","matrix","SubMatrix","species","DateCollected","Year","location","sampler","agency","LAT","LONG","SampleType","QCERROR"
"EVOSTC",8046,1,"GERG","NP029","",NA,NA,0.651,5.253,"TISSUE","6161","",NA,19.27,16.91,848.27,"","FSHSHL1","FS01","13-1","HAND","tissue","WHOLE","MUSS","21-Jul-89",1989,"80WH","SHARR","ADF&G",60.819,-146.183,"ENV","GOOD"
"EVOSTC",8048,1,"GERG","NP029","",NA,NA,0.512,5.171,"TISSUE","6161","",NA,13.33,11.91,663.24,"","FSHSHL1","FS01","14-1","HAND","tissue","WHOLE","MUSS","21-Jul-89",1989,"83KE","SHARR","ADF&G",60.868,-146.174,"ENV","GOOD"
"EVOSTC",8050,1,"GERG","NP025","",NA,NA,NA,NA,"TISSUE","6160","",NA,10.86,10,21.08,"","FSHSHL1","FS01","15-1","HAND","tissue","WHOLE","MUSS","21-Jul-89",1989,"87SU","SHARR","ADF&G",60.885,-146.234,"ENV","GOOD"
"EVOSTC",8053,1,"GERG","NP029","",NA,NA,0.608,5.152,"TISSUE","6161","",NA,15.52,13.72,644.06,"","FSHSHL1","FS01","16-1","HAND","tissue","WHOLE","MUSS","21-Jul-89",1989,"89FC","SHARR","ADF&G",60.842,-146.381,"ENV","GOOD"
"EVOSTC",8054,1,"GERG","NP035","",NA,NA,0.333,5.172,"TISSUE","6160","",NA,17.05,15.52,407.78,"","FSHSHL1","FS01","16-2","HAND","tissue","WHOLE","MUSS","21-Jul-89",1989,"89FC","SHARR","ADF&G",60.842,-146.381,"ENV","GOOD"
"EVOSTC",8055,1,"GERG","NP029","",NA,NA,0.62,5.393,"TISSUE","6161","",NA,17.46,14.94,780.56,"","FSHSHL1","FS01","17-1","HAND","tissue","WHOLE","MUSS","21-Jul-89",1989,"92SH","SHARR","ADF&G",60.838,-146.407,"ENV","GOOD"
"EVOSTC",8056,1,"GERG","NP035","",NA,NA,0.494,5.164,"TISSUE","6160","",NA,18.82,17.17,299,"","FSHSHL1","FS01","17-2","HAND","tissue","WHOLE","MUSS","21-Jul-89",1989,"92SH","SHARR","ADF&G",60.838,-146.407,"ENV","GOOD"
"EVOSTC",8057,1,"GERG","NP029","",NA,NA,0.589,5.261,"TISSUE","6161","",NA,15.34,13.41,818.4,"","FSHSHL1","FS01","18-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"93KI","SHARR","ADF&G",60.836,-146.41,"ENV","GOOD"
"EVOSTC",8059,1,"GERG","NP","",NA,NA,0.49,5.023,"TISSUE","6161","",NA,14.49,12.47,627.67,"","FSHSHL1","FS01","19-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"99LA","SHARR","ADF&G",60.858,-146.518,"ENV","GOOD"
"EVOSTC",8061,1,"GERG","NP030","",NA,NA,0.523,5.083,"TISSUE","6161","",NA,25.07,23.39,678.27,"","FSHSHL1","FS01","20-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"106GL","SHARR","ADF&G",60.888,-146.696,"ENV","GOOD"
"EVOSTC",8063,1,"GERG","NP025","",NA,NA,0.51,5.336,"TISSUE","6160","",NA,16.96,15.01,375.1,"","FSHSHL1","FS01","21-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"107BL","SHARR","ADF&G",60.912,-146.726,"ENV","GOOD"
"EVOSTC",8065,1,"GERG","NP025","",NA,NA,0.508,5.124,"TISSUE","6160","",NA,16.23,14.29,419.29,"","FSHSHL1","FS01","22-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"115MI","SHARR","ADF&G",60.925,-146.591,"ENV","GOOD"
"EVOSTC",8068,1,"GERG","NP025","",NA,NA,0.564,5.325,"TISSUE","6160","",NA,17.36,15.36,333.03,"","FSHSHL1","FS01","23-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"116DU","SHARR","ADF&G",60.942,-146.563,"ENV","GOOD"
"EVOSTC",8070,1,"GERG","NP029","",NA,NA,0.445,5.022,"TISSUE","6161","",NA,13.52,11.6,617.05,"","FSHSHL1","FS01","24-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"117IN","SHARR","ADF&G",60.955,-146.629,"ENV","GOOD"
"EVOSTC",8073,1,"GERG","NP025","",NA,NA,1.568,5.225,"TISSUE","6160","",NA,17.15,15.66,392.52,"","FSHSHL1","FS01","25-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"120DO","SHARR","ADF&G",60.99,-146.693,"ENV","GOOD"
"EVOSTC",8075,1,"GERG","NP029","",NA,NA,0.453,5.138,"TISSUE","6161","",NA,16.13,13.84,809.03,"","FSHSHL1","FS01","26-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"121LE","SHARR","ADF&G",61.024,-146.644,"ENV","GOOD"
"EVOSTC",8077,1,"GERG","NP030","",NA,NA,0.521,5.484,"TISSUE","6161","",NA,15.69,14.07,660.77,"","FSHSHL1","FS01","27-1","HAND","tissue","WHOLE","MUSS","22-Jul-89",1989,"122NN","SHARR","ADF&G",61.022,-146.614,"ENV","GOOD"
"EVOSTC",8079,1,"GERG","NP025","",NA,NA,0.931,5.229,"TISSUE","6160","",NA,14.93,13.52,482.19,"","FSHSHL1","FS01","28-1","HAND","tissue","WHOLE","MUSS","23-Jul-89",1989,"123GR","SHARR","ADF&G",61.02,-146.603,"ENV","GOOD"
"EVOSTC",8081,1,"GERG","NP025","",NA,NA,0.939,5.399,"TISSUE","6160","",NA,14.04,12.53,475.61,"","FSHSHL1","FS01","29-1","HAND","tissue","WHOLE","MUSS","23-Jul-89",1989,"131GO","SHARR","ADF&G",61.075,-146.492,"ENV","GOOD"
"EVOSTC",8083,1,"GERG","NP030","",NA,NA,0.426,5.181,"TISSUE","6161","",NA,18.12,15.94,396.97,"","FSHSHL1","FS01","30-1","HAND","tissue","WHOLE","MUSS","23-Jul-89",1989,"133SA","SHARR","ADF&G",61.084,-146.43,"ENV","GOOD"
"EVOSTC",8085,1,"GERG","NP030","",NA,NA,0.667,5.052,"TISSUE","6161","",NA,37.65,34.24,705.43,"","FSHSHL1","FS01","31-1","HAND","tissue","WHOLE","MUSS","23-Jul-89",1989,"153ST","SHARR","ADF&G",61.053,-146.81,"ENV","GOOD"
"EVOSTC",8087,1,"GERG","NP025","",NA,NA,0.71,5.338,"TISSUE","6160","",NA,13.2,11.8,770.35,"","FSHSHL1","FS01","32-1","HAND","tissue","WHOLE","MUSS","23-Jul-89",1989,"213BE","SHARR","ADF&G",60.999,-147.207,"ENV","GOOD"
"EVOSTC",8089,1,"GERG","NP025","",NA,NA,1.448,5.493,"TISSUE","6160","",NA,15.9,14.43,414.93,"","FSHSHL1","FS01","33-1","HAND","tissue","WHOLE","MUSS","24-Jul-89",1989,"214LO","SHARR","ADF&G",61.013,-147.226,"ENV","GOOD"
"EVOSTC",8091,1,"GERG","NP025","",NA,NA,1.421,5.323,"TISSUE","6160","",NA,16.65,14.9,599.96,"","FSHSHL1","FS01","34-1","HAND","tissue","WHOLE","MUSS","24-Jul-89",1989,"216VA","SHARR","ADF&G",60.997,-147.281,"ENV","GOOD"
"EVOSTC",8093,1,"GERG","NP030","",NA,NA,0.409,5.053,"TISSUE","6161","",NA,14.8,13.3,337.77,"","FSHSHL1","FS01","35-1","HAND","tissue","WHOLE","MUSS","24-Jul-89",1989,"221EI","SHARR","ADF&G",60.932,-147.328,"ENV","GOOD"
"EVOSTC",8095,1,"GERG","NP025","",NA,NA,1.03,5.309,"TISSUE","6160","",NA,15.79,14.03,504.49,"","FSHSHL1","FS01","36-1","HAND","tissue","WHOLE","MUSS","24-Jul-89",1989,"224BA","SHARR","ADF&G",60.9,-147.379,"ENV","GOOD"
"EVOSTC",8097,1,"GERG","NP025","",NA,NA,0.905,5.389,"TISSUE","6160","",NA,14.39,12.88,413.83,"","FSHSHL1","FS01","37-1","HAND","tissue","WHOLE","MUSS","24-Jul-89",1989,"229CE","SHARR","ADF&G",60.977,-147.373,"ENV","GOOD"
"EVOSTC",8099,1,"GERG","NP025","",NA,NA,1.234,5.46,"TISSUE","6160","",NA,15.99,14.5,585.51,"","FSHSHL1","FS01","38-1","HAND","tissue","WHOLE","MUSS","24-Jul-89",1989,"234WE","SHARR","ADF&G",61.018,-147.415,"ENV","GOOD"
"EVOSTC",8101,1,"GERG","NP041","",NA,NA,0.661,5.087,"TISSUE","6160","",NA,92.46,81.2,929.69,"","FSHSHL1","FS01","39-1","HAND","tissue","WHOLE","MUSS","25-Jul-89",1989,"258JO","SHARR","ADF&G",61.012,-147.674,"ENV","GOOD"
"EVOSTC",8103,1,"GERG","NP026","",NA,NA,0.587,5.333,"TISSUE","6160","",NA,75.94,45.65,702.89,"","FSHSHL1","FS01","40-1","HAND","tissue","WHOLE","MUSS","25-Jul-89",1989,"264SI","SHARR","ADF&G",60.959,-147.681,"ENV","GOOD"
"EVOSTC",8105,1,"GERG","NP026","",NA,NA,0.665,4.892,"TISSUE","6160","",NA,17.06,15.04,1363.28,"","FSHSHL1","FS01","41-1","HAND","tissue","WHOLE","MUSS","24-Jul-89",1989,"265UN","SHARR","ADF&G",60.95,-147.612,"ENV","GOOD"
"EVOSTC",8107,1,"GERG","NP030","",NA,NA,0.431,5.203,"TISSUE","6161","",NA,15.32,13.57,449.55,"","FSHSHL1","FS01","42-1","HAND","tissue","WHOLE","MUSS","25-Jul-89",1989,"276BL","SHARR","ADF&G",60.906,-147.708,"ENV","GOOD"
"EVOSTC",8109,1,"GERG","NP030","",NA,NA,0.504,5.349,"TISSUE","6161","",NA,15.12,13.68,585.23,"","FSHSHL1","FS01","43-1","HAND","tissue","WHOLE","MUSS","25-Jul-89",1989,"278CO","SHARR","ADF&G",60.927,-147.719,"ENV","GOOD"
"EVOSTC",8111,1,"GERG","NP030","",NA,NA,0.401,5.22,"TISSUE","6161","",NA,15.28,13.76,460.05,"","FSHSHL1","FS01","44-1","HAND","tissue","WHOLE","MUSS","25-Jul-89",1989,"282GO","SHARR","ADF&G",60.937,-147.749,"ENV","GOOD"
"EVOSTC",8113,1,"GERG","NP030","",NA,NA,0.455,5.097,"TISSUE","6161","",NA,14.37,13.25,511.32,"","FSHSHL1","FS01","45-1","HAND","tissue","WHOLE","MUSS","25-Jul-89",1989,"283BA","SHARR","ADF&G",60.923,-147.754,"ENV","GOOD"
"EVOSTC",8115,1,"GERG","NP030","",NA,NA,0.533,5.49,"TISSUE","6161","",NA,11.52,10.46,637.2,"","FSHSHL1","FS01","46-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"303TR","SHARR","ADF&G",60.902,-147.932,"ENV","GOOD"
"EVOSTC",8118,1,"GERG","NP030","",NA,NA,0.449,5.31,"TISSUE","6161","",NA,13.24,12.04,539.78,"","FSHSHL1","FS01","47-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"307VI","SHARR","ADF&G",60.931,-148.031,"ENV","GOOD"
"EVOSTC",8120,1,"GERG","NP030","",NA,NA,0.601,5.322,"TISSUE","6161","",NA,14.57,13.37,566.14,"","FSHSHL1","FS01","48-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"414HA","SHARR","ADF&G",60.992,-148.196,"ENV","GOOD"
"EVOSTC",8122,1,"GERG","NP030","",NA,NA,0.559,5.374,"TISSUE","6161","",NA,11.27,10.18,462.69,"","FSHSHL1","FS01","49-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"421MI","SHARR","ADF&G",60.954,-148.328,"ENV","GOOD"
"EVOSTC",8124,1,"GERG","NP030","",NA,NA,0.488,5.132,"TISSUE","6161","",NA,11.78,10.8,531.24,"","FSHSHL1","FS01","50-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"424OL","SHARR","ADF&G",60.907,-148.308,"ENV","GOOD"
"EVOSTC",8126,1,"GERG","NP030","",NA,NA,0.467,5.083,"TISSUE","6161","",NA,12.84,11.49,641.25,"","FSHSHL1","FS01","51-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"425HU","SHARR","ADF&G",60.911,-148.315,"ENV","GOOD"
"EVOSTC",8128,1,"GERG","NP030","",NA,NA,0.574,5.037,"TISSUE","6161","",NA,14.4,13.32,463.23,"","FSHSHL1","FS01","52-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"428PI","SHARR","ADF&G",60.861,-148.307,"ENV","GOOD"
"EVOSTC",8130,1,"GERG","NP030","",NA,NA,0.543,5.168,"TISSUE","6161","",NA,12.76,11.27,327.9,"","FSHSHL1","FS01","53-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"430ME","SHARR","ADF&G",60.861,-148.384,"ENV","GOOD"
"EVOSTC",8132,1,"GERG","NP030","",NA,NA,0.53,5.144,"TISSUE","6161","",NA,16.46,14.9,846.25,"","FSHSHL1","FS01","54-1","HAND","tissue","WHOLE","MUSS","26-Jul-89",1989,"432SW","SHARR","ADF&G",60.849,-148.41,"ENV","GOOD"
"EVOSTC",8134,1,"GERG","NP030","",NA,NA,0.484,5.401,"TISSUE","6161","",NA,12.57,11.2,393.28,"","FSHSHL1","FS01","55-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"450TE","SHARR","ADF&G",60.757,-148.478,"ENV","GOOD"
"EVOSTC",8136,1,"GERG","NP031","",NA,NA,0.579,5.28,"TISSUE","6161","",NA,15.86,14.24,635.65,"","FSHSHL1","FS01","56-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"454HA","SHARR","ADF&G",60.717,-148.414,"ENV","GOOD"
"EVOSTC",8138,1,"GERG","NP031","",NA,NA,0.567,5.386,"TISSUE","6161","",NA,13.12,11.76,710.84,"","FSHSHL1","FS01","57-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"455PA","SHARR","ADF&G",60.701,-148.395,"ENV","GOOD"
"EVOSTC",8141,1,"GERG","NP005","",NA,NA,0.465,4.429,"TISSUE","6104","",NA,575.6,556.36,922.7,"","FSHSHL1","FS01","58-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"480MI","SHARR","ADF&G",60.597,-148.25,"ENV","GOOD"
"EVOSTC",8144,1,"GERG","NP","",NA,NA,0.454,5.367,"TISSUE","6161","",NA,13.91,12.17,978.84,"","FSHSHL1","FS01","59-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"484EF","SHARR","ADF&G",60.566,-148.341,"ENV","GOOD"
"EVOSTC",8146,1,"GERG","NP005","",NA,NA,0.356,4.521,"TISSUE","6104","",NA,41.73,34.99,727.8,"","FSHSHL1","FS01","60-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"485WF","SHARR","ADF&G",60.596,-148.396,"ENV","GOOD"
"EVOSTC",8148,1,"GERG","NP","",NA,NA,0.598,5.122,"TISSUE","6161","",NA,12.99,11.21,741.19,"","FSHSHL1","FS01","61-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"495CH","SHARR","ADF&G",60.484,-148.192,"ENV","GOOD"
"EVOSTC",8150,1,"GERG","NP","",NA,NA,0.487,5.193,"TISSUE","6161","",NA,13.54,11.48,648.23,"","FSHSHL1","FS01","62-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"498MC","SHARR","ADF&G",60.499,-148.17,"ENV","GOOD"
"EVOSTC",8152,1,"GERG","NP005","",NA,NA,0.481,5.177,"TISSUE","6104","",NA,76.06,70.8,865.2,"","FSHSHL1","FS01","63-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"506LO","SHARR","ADF&G",60.492,-147.972,"ENV","GOOD"
"EVOSTC",8158,1,"GERG","NP026","",NA,NA,0.443,5.407,"TISSUE","6160","",NA,16.68,14.95,532.92,"","FSHSHL1","FS01","66-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"604ER","SHARR","ADF&G",60.378,-148.149,"ENV","GOOD"
"EVOSTC",8160,1,"GERG","NP026","",NA,NA,0.381,4.8,"TISSUE","6160","",NA,14.51,12.82,553.07,"","FSHSHL1","FS01","67-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"610KO","SHARR","ADF&G",60.363,-148.263,"ENV","GOOD"
"EVOSTC",8162,1,"GERG","NP026","",NA,NA,0.457,5.431,"TISSUE","6160","",NA,1404.25,1392.42,2041.07,"","FSHSHL1","FS01","68-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"618ES","SHARR","ADF&G",60.372,-147.993,"ENV","GOOD"
"EVOSTC",8164,1,"GERG","NP005","",NA,NA,0.58,5.041,"TISSUE","6104","",NA,29.81,25.08,894.2,"","FSHSHL1","FS01","69-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"621TO","SHARR","ADF&G",60.344,-148.086,"ENV","GOOD"
"EVOSTC",8166,1,"GERG","NP026","",NA,NA,0.604,4.908,"TISSUE","6160","",NA,16.87,14.81,924.71,"","FSHSHL1","FS01","70-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"630BA","SHARR","ADF&G",60.205,-148.296,"ENV","GOOD"
"EVOSTC",8168,1,"GERG","NP005","",NA,NA,0.637,4.899,"TISSUE","6104","",NA,29.43,24.54,1394,"","FSHSHL1","FS01","71-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"632CL","SHARR","ADF&G",60.215,-148.209,"ENV","GOOD"
"EVOSTC",8170,1,"GERG","NP026","",NA,NA,0.391,5.463,"TISSUE","6160","",NA,18.11,16.36,648.4,"","FSHSHL1","FS01","72-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"633PA","SHARR","ADF&G",60.159,-148.218,"ENV","GOOD"
"EVOSTC",8172,1,"GERG","NP005","",NA,NA,0.558,5.362,"TISSUE","6104","",NA,260.7,250.97,1145.4,"","FSHSHL1","FS01","73-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"637PC","SHARR","ADF&G",60.218,-148.117,"ENV","GOOD"
"EVOSTC",8174,1,"GERG","NP026","",NA,NA,2.359,5.289,"TISSUE","6160","",NA,26.05,23.21,619.27,"","FSHSHL1","FS01","74-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"653HO","SHARR","ADF&G",60.09,-148.184,"ENV","GOOD"
"EVOSTC",8176,1,"GERG","NP026","",NA,NA,0.535,4.863,"TISSUE","6160","",NA,16.2,14.47,909.56,"","FSHSHL1","FS01","75-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"656HA","SHARR","ADF&G",60.118,-148.112,"ENV","GOOD"
"EVOSTC",8178,1,"GERG","NP026","",NA,NA,0.481,5.438,"TISSUE","6160","",NA,159.89,157.03,922.27,"","FSHSHL1","FS01","76-1","HAND","tissue","WHOLE","MUSS","29-Jul-89",1989,"663SH","SHARR","ADF&G",60.125,-147.931,"ENV","GOOD"
"EVOSTC",8180,1,"GERG","NP026","",NA,NA,0.585,5.266,"TISSUE","6160","",NA,24.6,21.37,884.09,"","FSHSHL1","FS01","77-1","HAND","tissue","WHOLE","MUSS","29-Jul-89",1989,"666OB","SHARR","ADF&G",60.077,-147.996,"ENV","GOOD"
"EVOSTC",8182,1,"GERG","NP005","",NA,NA,0.625,5.386,"TISSUE","6104","",NA,33.19,26.66,650.5,"","FSHSHL1","FS01","78-1","HAND","tissue","WHOLE","MUSS","29-Jul-89",1989,"673FA","SHARR","ADF&G",60.993,-147.979,"ENV","GOOD"
"EVOSTC",8184,1,"GERG","NP006","",NA,NA,0.537,5.261,"TISSUE","6104","",NA,88.61,85.39,472.9,"","FSHSHL1","FS01","79-1","HAND","tissue","WHOLE","MUSS","29-Jul-89",1989,"677HA","SHARR","ADF&G",60.038,-147.909,"ENV","GOOD"
"EVOSTC",8186,1,"GERG","NP026","",NA,NA,0.637,5.263,"TISSUE","6160","",NA,1776.98,1739.45,3462.09,"","FSHSHL1","FS01","80-1","HAND","tissue","WHOLE","MUSS","27-Jul-89",1989,"692HE","SHARR","ADF&G",60.44,-147.785,"ENV","GOOD"
"EVOSTC",8188,1,"GERG","NP026","",NA,NA,0.742,5.341,"TISSUE","6160","",NA,23.34,20.42,822.07,"","FSHSHL1","FS01","81-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"695DR","SHARR","ADF&G",60.35,-147.767,"ENV","GOOD"
"EVOSTC",8190,1,"GERG","NP026","",NA,NA,0.56,5.281,"TISSUE","6160","",NA,22.81,19.3,1122.79,"","FSHSHL1","FS01","82-1","HAND","tissue","WHOLE","MUSS","28-Jul-89",1989,"699DR","SHARR","ADF&G",60.283,-147.843,"ENV","GOOD"
"EVOSTC",8192,1,"GERG","NP026","",NA,NA,1.166,5.298,"TISSUE","6160","",NA,19.94,17.53,844.94,"","FSHSHL1","FS01","83-1","HAND","tissue","WHOLE","MUSS","29-Jul-89",1989,"707MA","SHARR","ADF&G",59.898,-147.738,"ENV","GOOD"
"EVOSTC",8195,1,"GERG","NP026","",NA,NA,0.747,5.227,"TISSUE","6160","",NA,22.06,19.96,793.74,"","FSHSHL1","FS01","84-1","HAND","tissue","WHOLE","MUSS","30-Jul-89",1989,"710HA","SHARR","ADF&G",59.95,-147.689,"ENV","GOOD"
"EVOSTC",8197,1,"GERG","NP026","",NA,NA,1.096,5.427,"TISSUE","6160","",NA,27.79,25.3,873.74,"","FSHSHL1","FS01","85-1","HAND","tissue","WHOLE","MUSS","30-Jul-89",1989,"711QU","SHARR","ADF&G",59.974,-147.659,"ENV","GOOD"
"EVOSTC",8199,1,"GERG","NP026","",NA,NA,0.677,5.291,"TISSUE","6160","",NA,19.82,17.39,762.46,"","FSHSHL1","FS01","86-1","HAND","tissue","WHOLE","MUSS","30-Jul-89",1989,"739SW","SHARR","ADF&G",60.192,-147.304,"ENV","GOOD"
"EVOSTC",8201,1,"GERG","NP006","",NA,NA,0.464,5.043,"TISSUE","6104","",NA,37.54,31.38,677,"","FSHSHL1","FS01","87-1","HAND","tissue","WHOLE","MUSS","30-Jul-89",1989,"740KE","SHARR","ADF&G",60.206,-147.367,"ENV","GOOD"
"EVOSTC",8203,1,"GERG","NP026","",NA,NA,0.585,5.467,"TISSUE","6160","",NA,16.79,14.64,782.7,"","FSHSHL1","FS01","88-1","HAND","tissue","WHOLE","MUSS","30-Jul-89",1989,"744WI","SHARR","ADF&G",60.236,-147.222,"ENV","GOOD"
"EVOSTC",8206,1,"GERG","NP027","",NA,NA,0.533,5.418,"TISSUE","6160","",NA,20.72,17.87,795.86,"","FSHSHL1","FS01","89-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"745WI","SHARR","ADF&G",60.243,-147.197,"ENV","GOOD"
"EVOSTC",8208,1,"GERG","NP027","",NA,NA,0.491,5.327,"TISSUE","6160","",NA,19.31,17.5,671.06,"","FSHSHL1","FS01","90-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"746SC","SHARR","ADF&G",60.248,-147.188,"ENV","GOOD"
"EVOSTC",8210,1,"GERG","NP027","",NA,NA,0.614,5.343,"TISSUE","6160","",NA,20.92,18.87,1019.56,"","FSHSHL1","FS01","91-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"747CA","SHARR","ADF&G",60.272,-147.185,"ENV","GOOD"
"EVOSTC",8212,1,"GERG","NP027","",NA,NA,0.743,5.121,"TISSUE","6160","",NA,19.99,17.3,912.88,"","FSHSHL1","FS01","92-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"749SH","SHARR","ADF&G",60.278,-147.195,"ENV","GOOD"
"EVOSTC",8218,1,"GERG","NP027","",NA,NA,0.728,5.557,"TISSUE","6160","",NA,19.2,16.53,1245,"","FSHSHL1","FS01","95-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"759RO","SHARR","ADF&G",60.335,-147.124,"ENV","GOOD"
"EVOSTC",8220,1,"GERG","NP027","",NA,NA,0.756,5.481,"TISSUE","6160","",NA,18.86,16.35,1245.3,"","FSHSHL1","FS01","96-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"770UD","SHARR","ADF&G",60.263,-147.096,"ENV","GOOD"
"EVOSTC",8222,1,"GERG","NP027","",NA,NA,6.84,5.426,"TISSUE","6160","",NA,15.35,13.39,1286.93,"","FSHSHL1","FS01","97-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"774RO","SHARR","ADF&G",60.28,-147.033,"ENV","GOOD"
"EVOSTC",8224,1,"GERG","NP027","",NA,NA,0.737,5.147,"TISSUE","6160","",NA,27.5,20.39,1130.76,"","FSHSHL1","FS01","98-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"775PA","SHARR","ADF&G",60.296,-147.007,"ENV","GOOD"
"EVOSTC",8226,1,"GERG","NP","",NA,NA,0.533,5.116,"TISSUE","6161","",NA,56.32,47.67,1652.3,"","FSHSHL1","FS01","99-1","HAND","tissue","WHOLE","MUSS","30-Jul-89",1989,"788GR","SHARR","ADF&G",60.292,-147.375,"ENV","GOOD"
"EVOSTC",8228,1,"GERG","NP027","",NA,NA,0.65,5.42,"TISSUE","6160","",NA,14.94,12.9,613.73,"","FSHSHL1","FS01","100-1","HAND","tissue","WHOLE","MUSS","31-Jul-89",1989,"806DO","SHARR","ADF&G",60.318,-146.574,"ENV","GOOD"
"EVOSTC",8230,1,"GERG","NP","",NA,NA,0.554,5.002,"TISSUE","6161","",NA,16.75,14.65,725.48,"","FSHSHL1","FS01","101-1","HAND","tissue","WHOLE","MUSS","1-Aug-89",1989,"810GA","SHARR","ADF&G",60.342,-146.514,"ENV","GOOD"
"EVOSTC",8232,1,"GERG","NP027","",NA,NA,0.798,5.282,"TISSUE","6160","",NA,17.74,15.45,1088.47,"","FSHSHL1","FS01","102-1","HAND","tissue","WHOLE","MUSS","2-Aug-89",1989,"812NU","SHARR","ADF&G",60.366,-146.482,"ENV","GOOD"
"EVOSTC",8234,1,"GERG","NP027","",NA,NA,0.535,5.586,"TISSUE","6160","",NA,14.89,13.12,547.34,"","FSHSHL1","FS01","103-1","HAND","tissue","WHOLE","MUSS","2-Aug-89",1989,"815CO","SHARR","ADF&G",60.374,-146.591,"ENV","GOOD"
"EVOSTC",8236,1,"GERG","NP027","",NA,NA,0.544,5.278,"TISSUE","6160","",NA,20.48,18.36,1384.94,"","FSHSHL1","FS01","104-1","HAND","tissue","WHOLE","MUSS","2-Aug-89",1989,"827CA","SHARR","ADF&G",60.454,-146.567,"ENV","GOOD"
"EVOSTC",8238,1,"GERG","NP","",NA,NA,0.505,5.264,"TISSUE","6161","",NA,14.72,13.07,445.56,"","FSHSHL1","FS01","105-1","HAND","tissue","WHOLE","MUSS","2-Aug-89",1989,"828CO","SHARR","ADF&G",60.456,-146.534,"ENV","GOOD"
"EVOSTC",8240,1,"GERG","NP027","",NA,NA,0.569,5.369,"TISSUE","6160","",NA,26.53,23.9,757.57,"","FSHSHL1","FS01","106-1","HAND","tissue","WHOLE","MUSS","3-Aug-89",1989,"831DO","SHARR","ADF&G",60.46,-146.448,"ENV","GOOD"
"EVOSTC",8242,1,"GERG","NP","",NA,NA,0.64,5.19,"TISSUE","6161","",NA,18.49,15.3,751.23,"","FSHSHL1","FS01","107-1","HAND","tissue","WHOLE","MUSS","3-Aug-89",1989,"844MA","SHARR","ADF&G",60.487,-146.269,"ENV","GOOD"
"EVOSTC",8244,1,"GERG","NP","",NA,NA,0.61,5.092,"TISSUE","6161","",NA,15.74,13.5,574.57,"","FSHSHL1","FS01","108-1","HAND","tissue","WHOLE","MUSS","3-Aug-89",1989,"847HA","SHARR","ADF&G",60.514,-146.224,"ENV","GOOD"
