Sin,depth,Project,FundingSource,projectCode,invest,CollectMethod,matrix,SubMatrix,species,DateCollected,Year,location,sampler,agency,LAT,LONG,SampleType,QCERROR,comment
3253,,FSHSHL4,EVOSTC,FS04,34003-C,DNET,TISSUE,FRY,PINK,17-May-89,1989,PWALE,CARLS,NMFS ABL,60.11,-148.087,ENV,GOOD,
3254,1,FSHSHL4,EVOSTC,FS04,34003-1A,SSAM,WATER,,,18-May-89,1989,PWALE,CARLS,NMFS ABL,60.157,-148.058,ENV,GOOD,
3258,-0.5,FSHSHL4,EVOSTC,FS04,34103,SPOO,SEDIMENT,,,18-May-89,1989,PWALE,CARLS,NMFS ABL,60.168,-148.055,ENV,GOOD,
3259,0.26,FSHSHL4,EVOSTC,FS04,34203,SPOO,SEDIMENT,,,18-May-89,1989,PWALE,CARLS,NMFS ABL,60.15,-148.062,ENV,GOOD,
3261,-5.32,FSHSHL4,EVOSTC,FS04,34103(2),SPOO,SEDIMENT,,,18-May-89,1989,PWALE,CARLS,NMFS ABL,60.168,-148.055,ENV,GOOD,
3262,-5.78,FSHSHL4,EVOSTC,FS04,34203(2),SPOO,SEDIMENT,,,18-May-89,1989,PWALE,CARLS,NMFS ABL,60.15,-148.062,ENV,GOOD,
3263,-9.76,FSHSHL4,EVOSTC,FS04,34103(3),SPOO,SEDIMENT,,,18-May-89,1989,PWALE,CARLS,NMFS ABL,60.168,-148.055,ENV,GOOD,
3264,-9.75,FSHSHL4,EVOSTC,FS04,34203(3),SPOO,SEDIMENT,,,18-May-89,1989,PWALE,CARLS,NMFS ABL,60.15,-148.062,ENV,GOOD,
3272,,FSHSHL4,EVOSTC,FS04,33103,HAND,TISSUE,WHOLE,MUSS,19-May-89,1989,KNIGI,CARLS,NMFS ABL,60.472,-147.79,ENV,GOOD,
3273,-4.41,FSHSHL4,EVOSTC,FS04,33203(2),SPOO,SEDIMENT,,,19-May-89,1989,KNIGI,CARLS,NMFS ABL,60.457,-147.795,ENV,GOOD,
3274,-4.94,FSHSHL4,EVOSTC,FS04,33103(2),SPOO,SEDIMENT,,,19-May-89,1989,KNIGI,CARLS,NMFS ABL,60.472,-147.79,ENV,GOOD,
3275,,FSHSHL4,EVOSTC,FS04,33003-A,BSEI,TISSUE,CARCASS,PINK,19-May-89,1989,KNIGI,CARLS,NMFS ABL,60.453,-147.8,ENV,GOOD,
3276,,FSHSHL4,EVOSTC,FS04,33003-B,BSEI,TISSUE,FRY,PINK,19-May-89,1989,KNIGI,CARLS,NMFS ABL,60.453,-147.8,ENV,GOOD,
3277,,FSHSHL4,EVOSTC,FS04,33003-C,BSEI,TISSUE,FRY,PINK,19-May-89,1989,KNIGI,CARLS,NMFS ABL,60.453,-147.8,ENV,GOOD,
3278,,FSHSHL4,EVOSTC,FS04,33003,BSEI,TISSUE,CARCASS,FLAT,19-May-89,1989,KNIGI,CARLS,NMFS ABL,60.658,-148.215,ENV,GOOD,
3286,-0.6,FSHSHL4,EVOSTC,FS04,23103,SPOO,SEDIMENT,,,20-May-89,1989,CULRP,CARLS,NMFS ABL,60.663,-148.223,ENV,GOOD,
3287,1.04,FSHSHL4,EVOSTC,FS04,23203,SPOO,SEDIMENT,,,20-May-89,1989,CULRP,CARLS,NMFS ABL,60.658,-148.215,ENV,GOOD,
3288,,FSHSHL4,EVOSTC,FS04,23203,HAND,TISSUE,WHOLE,MUSS,20-May-89,1989,CULRP,CARLS,NMFS ABL,60.658,-148.215,ENV,GOOD,
3289,,FSHSHL4,EVOSTC,FS04,23103-A,BSEI,TISSUE,FRY,PINK,20-May-89,1989,CULRP,CARLS,NMFS ABL,60.663,-148.223,ENV,GOOD,
3290,,FSHSHL4,EVOSTC,FS04,23103-B,BSEI,TISSUE,FRY,PINK,20-May-89,1989,CULRP,CARLS,NMFS ABL,60.663,-148.223,ENV,GOOD,
3291,,FSHSHL4,EVOSTC,FS04,23103-C,BSEI,TISSUE,FRY,PINK,20-May-89,1989,CULRP,CARLS,NMFS ABL,60.663,-148.223,ENV,GOOD,
3315,,FSHSHL4,EVOSTC,FS04,24003-A,BSEI,TISSUE,FRY,PINK,21-May-89,1989,WELLP,CARLS,NMFS ABL,60.76,-148.197,ENV,GOOD,
3316,,FSHSHL4,EVOSTC,FS04,24003-B,BSEI,TISSUE,FRY,PINK,21-May-89,1989,WELLP,CARLS,NMFS ABL,60.76,-148.197,ENV,GOOD,
3317,,FSHSHL4,EVOSTC,FS04,24003-C,BSEI,TISSUE,CARCASS,PINK,21-May-89,1989,WELLP,CARLS,NMFS ABL,60.76,-148.197,ENV,GOOD,
3318,-0.71,FSHSHL4,EVOSTC,FS04,24103,SPOO,SEDIMENT,,,21-May-89,1989,WELLP,CARLS,NMFS ABL,60.755,-148.192,ENV,GOOD,
3319,0.87,FSHSHL4,EVOSTC,FS04,24203,SPOO,SEDIMENT,,,21-May-89,1989,WELLP,CARLS,NMFS ABL,60.755,-148.182,ENV,GOOD,
3321,0.51,FSHSHL4,EVOSTC,FS04,231213,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,BIAS,
3322,-1.03,FSHSHL4,EVOSTC,FS04,231223,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,GOOD,
3323,-3.54,FSHSHL4,EVOSTC,FS04,231233,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,GOOD,
3324,-5.04,FSHSHL4,EVOSTC,FS04,231243,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,GOOD,
3325,-6.82,FSHSHL4,EVOSTC,FS04,231253,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,GOOD,
3326,-9.01,FSHSHL4,EVOSTC,FS04,231263,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,GOOD,
3327,0.73,FSHSHL4,EVOSTC,FS04,231113,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.457,-147.708,ENV,BIAS,
3328,-1.28,FSHSHL4,EVOSTC,FS04,231123,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.457,-147.708,ENV,GOOD,
3329,-3.17,FSHSHL4,EVOSTC,FS04,321133,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.457,-147.708,ENV,GOOD,
3330,-5.12,FSHSHL4,EVOSTC,FS04,231143,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.457,-147.708,ENV,GOOD,
3331,-7.1,FSHSHL4,EVOSTC,FS04,231153,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.457,-147.708,ENV,GOOD,
3332,-9.22,FSHSHL4,EVOSTC,FS04,231163,SPOO,SEDIMENT,,,22-May-89,1989,HERRB,CARLS,NMFS ABL,60.457,-147.708,ENV,BIAS,
3340,,FSHSHL4,EVOSTC,FS04,131323-C,DNET,TISSUE,FRY,PINK,21-May-89,1989,HERRB,CARLS,NMFS ABL,60.47,-147.708,ENV,GOOD,
3341,,FSHSHL4,EVOSTC,FS04,121233-A,BSEI,TISSUE,FRY,PINK,22-May-89,1989,MCCLB,CARLS,NMFS ABL,60.513,-148.182,ENV,GOOD,
3342,,FSHSHL4,EVOSTC,FS04,121233-B,BSEI,TISSUE,FRY,PINK,22-May-89,1989,MCCLB,CARLS,NMFS ABL,60.513,-148.182,ENV,GOOD,
3343,,FSHSHL4,EVOSTC,FS04,121233-C,BSEI,TISSUE,FRY,PINK,22-May-89,1989,MCCLB,CARLS,NMFS ABL,60.513,-148.182,ENV,GOOD,
3348,,FSHSHL4,EVOSTC,FS04,121133,BSEI,TISSUE,WHOLE,FLAT,23-May-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,GOOD,
3362,,FSHSHL4,EVOSTC,FS04,222023-B,DNET,TISSUE,FRY,PINK,24-May-89,1989,LONGB,CARLS,NMFS ABL,60.685,-148.282,ENV,GOOD,
3364,1,FSHSHL4,EVOSTC,FS04,22023-1A,SSAM,WATER,,,24-May-89,1989,LONGB,CARLS,NMFS ABL,60.69,-148.27,ENV,GOOD,
3378,1,FSHSHL4,EVOSTC,FS04,32023-1A,SSAM,WATER,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.257,-147.748,ENV,GOOD,
3382,,FSHSHL4,EVOSTC,FS04,32023-A,BSEI,TISSUE,FRY,PINK,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.264,-147.752,ENV,GOOD,
3383,,FSHSHL4,EVOSTC,FS04,32023-B,BSEI,TISSUE,FRY,PINK,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.264,-147.752,ENV,GOOD,
3384,,FSHSHL4,EVOSTC,FS04,32023-C,BSEI,TISSUE,FRY,PINK,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.264,-147.752,ENV,GOOD,
3385,0.64,FSHSHL4,EVOSTC,FS04,232113,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.263,-147.767,ENV,GOOD,
3386,-1.16,FSHSHL4,EVOSTC,FS04,232123,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.263,-147.767,ENV,GOOD,
3387,-3.16,FSHSHL4,EVOSTC,FS04,232133,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.263,-147.767,ENV,GOOD,
3388,-5.14,FSHSHL4,EVOSTC,FS04,232143,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.263,-147.767,ENV,GOOD,
3389,-7.11,FSHSHL4,EVOSTC,FS04,232153,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.263,-147.767,ENV,GOOD,
3390,-9.13,FSHSHL4,EVOSTC,FS04,232163,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.263,-147.767,ENV,GOOD,
3391,0.62,FSHSHL4,EVOSTC,FS04,232213,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
3392,-1.22,FSHSHL4,EVOSTC,FS04,232223,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
3393,-3.32,FSHSHL4,EVOSTC,FS04,232233,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
3394,-5.29,FSHSHL4,EVOSTC,FS04,232243,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
3395,-7.17,FSHSHL4,EVOSTC,FS04,232253,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
3396,-9.18,FSHSHL4,EVOSTC,FS04,232263,SPOO,SEDIMENT,,,25-May-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
3540,,COAHAB1,EVOSTC,CH1,TW-01,HAND,TISSUE,WHOLE,MUSS,14-Apr-89,1989,TETRP,STEVENS,NMFS KOD,58.515,-152.393,ENV,GOOD,
3541,,COAHAB1,EVOSTC,CH1,TW-02,HAND,SEDIMENT,,,14-Apr-89,1989,TETRP,STEVENS,NMFS KOD,58.515,-152.393,ENV,GOOD,
3542,,COAHAB1,EVOSTC,CH1,TW-03,HAND,SEDIMENT,,,14-Apr-89,1989,TETRP,STEVENS,NMFS KOD,58.515,-152.393,ENV,GOOD,
3543,,COAHAB1,EVOSTC,CH1,TW-04,HAND,SEDIMENT,,,14-Apr-89,1989,TETRP,STEVENS,NMFS KOD,58.515,-152.393,ENV,GOOD,
3544,,COAHAB1,EVOSTC,CH1,TE-01,HAND,TISSUE,WHOLE,MUSS,14-Apr-89,1989,TETRP,STEVENS,NMFS KOD,58.515,-152.393,ENV,GOOD,
3548,,COAHAB1,EVOSTC,CH1,PL-01,HAND,TISSUE,WHOLE,MUSS,10-Apr-89,1989,PAULB,STEVENS,NMFS KOD,58.39,-152.353,ENV,GOOD,
3549,,COAHAB1,EVOSTC,CH1,PL-02,HAND,SEDIMENT,,,10-Apr-89,1989,PAULB,STEVENS,NMFS KOD,58.39,-152.353,ENV,GOOD,
3550,,COAHAB1,EVOSTC,CH1,PL-03,HAND,SEDIMENT,,,10-Apr-89,1989,PAULB,STEVENS,NMFS KOD,58.39,-152.353,ENV,GOOD,
3551,,COAHAB1,EVOSTC,CH1,PL-04,HAND,SEDIMENT,,,10-Apr-89,1989,PAULB,STEVENS,NMFS KOD,58.39,-152.353,ENV,GOOD,
3562,,COAHAB1,EVOSTC,CH1,ML-01,HAND,TISSUE,WHOLE,MUSS,09-Apr-89,1989,MCDOL,STEVENS,NMFS KOD,58.155,-152.327,ENV,GOOD,
3563,,COAHAB1,EVOSTC,CH1,ML-02,HAND,TISSUE,WHOLE,CLAM,09-Apr-89,1989,MCDOL,STEVENS,NMFS KOD,58.155,-152.327,ENV,GOOD,
3564,,COAHAB1,EVOSTC,CH1,ML-03,HAND,SEDIMENT,,,09-Apr-89,1989,MCDOL,STEVENS,NMFS KOD,58.155,-152.327,ENV,GOOD,
3565,,COAHAB1,EVOSTC,CH1,ML-04,HAND,SEDIMENT,,,09-Apr-89,1989,MCDOL,STEVENS,NMFS KOD,58.155,-152.327,ENV,GOOD,
3566,,COAHAB1,EVOSTC,CH1,ML-05,HAND,SEDIMENT,,,09-Apr-89,1989,MCDOL,STEVENS,NMFS KOD,58.155,-152.327,ENV,GOOD,
3580,-1.51,FSHSHL4,EVOSTC,FS04,31104,SPOO,SEDIMENT,,,30-May-89,1989,HERRB,GISH,NMFS ABL,60.457,-147.708,ENV,GOOD,
3581,-1.45,FSHSHL4,EVOSTC,FS04,31204,SPOO,SEDIMENT,,,30-May-89,1989,HERRB,GISH,NMFS ABL,60.452,-147.707,ENV,GOOD,
3582,,FSHSHL4,EVOSTC,FS04,31304-A,BSEI,TISSUE,FRY,PINK,30-May-89,1989,HERRB,GISH,NMFS ABL,60.453,-147.708,ENV,GOOD,
3584,,FSHSHL4,EVOSTC,FS04,21104,HAND,TISSUE,WHOLE,MUSS,30-May-89,1989,MCCLB,GISH,NMFS ABL,60.492,-148.182,ENV,GOOD,
3586,,FSHSHL4,EVOSTC,FS04,21204,BSEI,TISSUE,CARCASS,FLAT,30-May-89,1989,MCCLB,GISH,NMFS ABL,60.498,-148.17,ENV,GOOD,
3587,,FSHSHL4,EVOSTC,FS04,23104-A,BSEI,TISSUE,FRY,PINK,31-May-89,1989,CULRP,GISH,NMFS ABL,60.663,-148.223,ENV,GOOD,
3588,,FSHSHL4,EVOSTC,FS04,23104-B,BSEI,TISSUE,FRY,PINK,31-May-89,1989,CULRP,GISH,NMFS ABL,60.663,-148.223,ENV,GOOD,
3589,,FSHSHL4,EVOSTC,FS04,23104-C,BSEI,TISSUE,FRY,PINK,31-May-89,1989,CULRP,GISH,NMFS ABL,60.663,-148.223,ENV,GOOD,
3590,-0.21,FSHSHL4,EVOSTC,FS04,23104,SPOO,SEDIMENT,,,31-May-89,1989,CULRP,GISH,NMFS ABL,60.663,-148.223,ENV,GOOD,
3591,,FSHSHL4,EVOSTC,FS04,23104,HAND,TISSUE,WHOLE,MUSS,31-May-89,1989,CULRP,GISH,NMFS ABL,60.663,-148.223,ENV,GOOD,
3593,,FSHSHL4,EVOSTC,FS04,23204,BSEI,TISSUE,CARCASS,FLAT,31-May-89,1989,CULRP,GISH,NMFS ABL,60.658,-148.215,ENV,GOOD,
3596,,FSHSHL4,EVOSTC,FS04,22004,HAND,TISSUE,WHOLE,MUSS,01-Jun-89,1989,LONGB,GISH,NMFS ABL,60.695,-148.265,ENV,GOOD,
3599,,FSHSHL4,EVOSTC,FS04,132314-C,DNET,TISSUE,WHOLE,PINK,01-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.26,-147.738,ENV,GOOD,
3601,,FSHSHL4,EVOSTC,FS04,32104,BSEI,TISSUE,CARCASS,FLAT,02-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,GOOD,
3604,,FSHSHL4,EVOSTC,FS04,32004,HAND,TISSUE,WHOLE,MUSS,02-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,GOOD,
3605,,FSHSHL4,EVOSTC,FS04,132334-A,BSEI,TISSUE,WHOLE,PINK,02-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.75,ENV,GOOD,
3606,,FSHSHL4,EVOSTC,FS04,132334-B,BSEI,TISSUE,WHOLE,PINK,02-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.75,ENV,GOOD,
3607,,FSHSHL4,EVOSTC,FS04,132334-C,BSEI,TISSUE,WHOLE,PINK,02-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.75,ENV,GOOD,
3608,,FSHSHL4,EVOSTC,FS04,24104,HAND,TISSUE,WHOLE,MUSS,04-Jun-89,1989,WELLP,GISH,NMFS ABL,60.755,-148.192,ENV,GOOD,
3609,-1.88,FSHSHL4,EVOSTC,FS04,24104,SPOO,SEDIMENT,,,04-Jun-89,1989,WELLP,GISH,NMFS ABL,60.755,-148.192,ENV,GOOD,
3610,-0.1,FSHSHL4,EVOSTC,FS04,24204,SPOO,SEDIMENT,,,04-Jun-89,1989,WELLP,GISH,NMFS ABL,60.755,-148.182,ENV,GOOD,
3611,,FSHSHL4,EVOSTC,FS04,124214-A,DNET,TISSUE,WHOLE,PINK,04-Jun-89,1989,WELLP,GISH,NMFS ABL,60.757,-148.177,ENV,GOOD,
3612,,FSHSHL4,EVOSTC,FS04,124214-B,DNET,TISSUE,WHOLE,PINK,04-Jun-89,1989,WELLP,GISH,NMFS ABL,60.757,-148.177,ENV,GOOD,
3613,,FSHSHL4,EVOSTC,FS04,124214-C,DNET,TISSUE,WHOLE,PINK,04-Jun-89,1989,WELLP,GISH,NMFS ABL,60.757,-148.177,ENV,GOOD,
3631,,FSHSHL4,EVOSTC,FS04,133314-A,DNET,TISSUE,WHOLE,PINK,04-Jun-89,1989,KNIGI,GISH,NMFS ABL,60.457,-147.798,ENV,GOOD,
3632,,FSHSHL4,EVOSTC,FS04,133314-B,DNET,TISSUE,WHOLE,PINK,04-Jun-89,1989,KNIGI,GISH,NMFS ABL,60.457,-147.798,ENV,GOOD,
3633,,FSHSHL4,EVOSTC,FS04,133314-C,DNET,TISSUE,WHOLE,PINK,04-Jun-89,1989,KNIGI,GISH,NMFS ABL,60.457,-147.798,ENV,GOOD,
3634,2.04,FSHSHL4,EVOSTC,FS04,33104,SPOO,SEDIMENT,,,05-Jun-89,1989,KNIGI,GISH,NMFS ABL,60.472,-147.79,ENV,GOOD,
3635,-0.47,FSHSHL4,EVOSTC,FS04,33204,SPOO,SEDIMENT,,,05-Jun-89,1989,KNIGI,GISH,NMFS ABL,60.457,-147.795,ENV,GOOD,
3636,,FSHSHL4,EVOSTC,FS04,33104,HAND,TISSUE,WHOLE,MUSS,05-Jun-89,1989,KNIGI,GISH,NMFS ABL,60.472,-147.79,ENV,GOOD,
3637,,FSHSHL4,EVOSTC,FS04,31004,HAND,TISSUE,WHOLE,MUSS,05-Jun-89,1989,HERRB,GISH,NMFS ABL,60.46,-147.722,ENV,GOOD,
3650,,FSHSHL4,EVOSTC,FS04,123144-A,BSEI,TISSUE,WHOLE,PINK,06-Jun-89,1989,CULRP,GISH,NMFS ABL,60.663,-148.223,ENV,GOOD,
3655,0.78,FSHSHL4,EVOSTC,FS04,222114,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.682,-148.287,ENV,GOOD,
3656,-1.26,FSHSHL4,EVOSTC,FS04,222124,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.682,-148.287,ENV,GOOD,
3657,-3.26,FSHSHL4,EVOSTC,FS04,222134,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.682,-148.287,ENV,GOOD,
3658,-5.26,FSHSHL4,EVOSTC,FS04,222144,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.682,-148.287,ENV,GOOD,
3659,-7.24,FSHSHL4,EVOSTC,FS04,222154,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.682,-148.287,ENV,GOOD,
3660,-9.31,FSHSHL4,EVOSTC,FS04,222164,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.682,-148.287,ENV,GOOD,
3661,0.14,FSHSHL4,EVOSTC,FS04,222214,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.695,-148.265,ENV,GOOD,
3662,-1.64,FSHSHL4,EVOSTC,FS04,222224,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.695,-148.265,ENV,GOOD,
3663,-3.36,FSHSHL4,EVOSTC,FS04,222234,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.695,-148.265,ENV,GOOD,
3664,-4.87,FSHSHL4,EVOSTC,FS04,222244,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.695,-148.265,ENV,GOOD,
3665,-10.88,FSHSHL4,EVOSTC,FS04,222254,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.695,-148.265,ENV,GOOD,
3666,-9.54,FSHSHL4,EVOSTC,FS04,222264,SPOO,SEDIMENT,,,06-Jun-89,1989,LONGB,GISH,NMFS ABL,60.695,-148.265,ENV,GOOD,
3679,,FSHSHL4,EVOSTC,FS04,132294-A,BSEI,TISSUE,WHOLE,PINK,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.265,-147.718,ENV,GOOD,
3680,,FSHSHL4,EVOSTC,FS04,132294-B,BSEI,TISSUE,WHOLE,PINK,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.265,-147.718,ENV,GOOD,
3681,,FSHSHL4,EVOSTC,FS04,132294-C,BSEI,TISSUE,WHOLE,PINK,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.265,-147.718,ENV,GOOD,
3682,0.58,FSHSHL4,EVOSTC,FS04,232114,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,BIAS,
3683,-1.06,FSHSHL4,EVOSTC,FS04,232124,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,BIAS,
3684,-3.13,FSHSHL4,EVOSTC,FS04,232134,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,BIAS,
3685,-5.17,FSHSHL4,EVOSTC,FS04,232144,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,BIAS,
3686,-7.22,FSHSHL4,EVOSTC,FS04,232154,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,BIAS,
3687,-9.24,FSHSHL4,EVOSTC,FS04,232164,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.263,-147.767,ENV,BIAS,
3688,0.57,FSHSHL4,EVOSTC,FS04,232214,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.26,-147.747,ENV,BIAS,
3689,-1.23,FSHSHL4,EVOSTC,FS04,232224,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.26,-147.747,ENV,BIAS,
3690,-3.37,FSHSHL4,EVOSTC,FS04,232234,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.26,-147.747,ENV,BIAS,
3691,-5.37,FSHSHL4,EVOSTC,FS04,232244,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.26,-147.747,ENV,BIAS,
3692,-7.4,FSHSHL4,EVOSTC,FS04,232254,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.26,-147.747,ENV,BIAS,
3693,-9.39,FSHSHL4,EVOSTC,FS04,232264,SPOO,SEDIMENT,,,08-Jun-89,1989,SNUGH,GISH,NMFS ABL,60.26,-147.747,ENV,BIAS,
3695,,FSHSHL4,EVOSTC,FS04,34204-B,BSEI,TISSUE,WHOLE,PINK,09-Jun-89,1989,PWALE,GISH,NMFS ABL,60.15,-148.062,ENV,GOOD,
3697,-2.36,FSHSHL4,EVOSTC,FS04,34204,SPOO,SEDIMENT,,,09-Jun-89,1989,PWALE,GISH,NMFS ABL,60.15,-148.062,ENV,GOOD,
3698,,FSHSHL4,EVOSTC,FS04,34204,HAND,TISSUE,WHOLE,MUSS,09-Jun-89,1989,PWALE,GISH,NMFS ABL,60.15,-148.062,ENV,GOOD,
3699,,FSHSHL4,EVOSTC,FS04,34204,BSEI,TISSUE,CARCASS,FLAT,09-Jun-89,1989,PWALE,GISH,NMFS ABL,60.15,-148.062,ENV,GOOD,
3700,-0.93,FSHSHL4,EVOSTC,FS04,34104,SPOO,SEDIMENT,,,09-Jun-89,1989,PWALE,GISH,NMFS ABL,60.168,-148.055,ENV,GOOD,
4019,,FSHSHL18,EVOSTC,FS18,71,TRAW,TISSUE,HEPAT,TANN,29-May-89,1989,PGRAV,HAYNES,NMFS ABL,60.638,-146.377,ENV,GOOD,
4020,,FSHSHL18,EVOSTC,FS18,71,TRAW,TISSUE,EGG,TANN,29-May-89,1989,PGRAV,HAYNES,NMFS ABL,60.638,-146.377,ENV,GOOD,
4022,,FSHSHL18,EVOSTC,FS18,72,TRAW,TISSUE,HEPAT,TANN,29-May-89,1989,PGRAV,HAYNES,NMFS ABL,60.638,-146.377,ENV,GOOD,
4023,,FSHSHL18,EVOSTC,FS18,72,TRAW,TISSUE,EGG,TANN,29-May-89,1989,PGRAV,HAYNES,NMFS ABL,60.638,-146.377,ENV,GOOD,
4025,,FSHSHL18,EVOSTC,FS18,73,TRAW,TISSUE,HEPAT,TANN,29-May-89,1989,PGRAV,HAYNES,NMFS ABL,60.638,-146.377,ENV,GOOD,
4026,,FSHSHL18,EVOSTC,FS18,73,TRAW,TISSUE,EGG,TANN,29-May-89,1989,PGRAV,HAYNES,NMFS ABL,60.638,-146.377,ENV,GOOD,
4055,,FSHSHL18,EVOSTC,FS18,86,TRAW,TISSUE,HEPAT,TANN,31-May-89,1989,PFIDA,HAYNES,NMFS ABL,60.788,-146.639,ENV,GOOD,
4056,,FSHSHL18,EVOSTC,FS18,86,TRAW,TISSUE,EGG,TANN,31-May-89,1989,PFIDA,HAYNES,NMFS ABL,60.788,-146.639,ENV,GOOD,
4058,,FSHSHL18,EVOSTC,FS18,87,TRAW,TISSUE,HEPAT,TANN,31-May-89,1989,PFIDA,HAYNES,NMFS ABL,60.788,-146.639,ENV,GOOD,
4059,,FSHSHL18,EVOSTC,FS18,87,TRAW,TISSUE,EGG,TANN,31-May-89,1989,PFIDA,HAYNES,NMFS ABL,60.788,-146.639,ENV,GOOD,
